seed: in model
epoch: 0, loss_total: 3.934e-02, pde: 7.977e-03, , initial: 3.557e-05, , terminal: 7.849e-09, , data: 3.133e-02, 
epoch: 1, loss_total: 3.999e-02, pde: 8.449e-03, , initial: 1.382e-05, , terminal: 3.121e-05, , data: 3.149e-02, 
epoch: 2, loss_total: 4.064e-02, pde: 8.366e-03, , initial: 8.100e-05, , terminal: 1.970e-05, , data: 3.218e-02, 
epoch: 3, loss_total: 4.228e-02, pde: 8.351e-03, , initial: 2.376e-05, , terminal: 1.564e-05, , data: 3.389e-02, 
epoch: 4, loss_total: 4.641e-02, pde: 9.049e-03, , initial: 5.847e-04, , terminal: 1.688e-04, , data: 3.661e-02, 
epoch: 5, loss_total: 6.064e-02, pde: 1.203e-02, , initial: 7.859e-05, , terminal: 9.366e-04, , data: 4.760e-02, 
epoch: 6, loss_total: 1.090e-01, pde: 2.036e-02, , initial: 6.274e-04, , terminal: 2.384e-03, , data: 8.563e-02, 
epoch: 7, loss_total: 1.704e-01, pde: 2.779e-02, , initial: 8.659e-06, , terminal: 4.000e-03, , data: 1.386e-01, 
epoch: 8, loss_total: 1.541e-01, pde: 2.869e-02, , initial: 2.008e-04, , terminal: 3.807e-03, , data: 1.214e-01, 
epoch: 9, loss_total: 8.690e-02, pde: 2.056e-02, , initial: 2.791e-03, , terminal: 3.558e-05, , data: 6.352e-02, 
epoch: 10, loss_total: 7.297e-02, pde: 2.395e-02, , initial: 2.683e-04, , terminal: 6.672e-04, , data: 4.808e-02, 
epoch: 11, loss_total: 1.063e-01, pde: 3.089e-02, , initial: 4.770e-04, , terminal: 1.603e-03, , data: 7.331e-02, 
epoch: 12, loss_total: 9.922e-02, pde: 2.392e-02, , initial: 4.881e-04, , terminal: 3.515e-03, , data: 7.130e-02, 
epoch: 13, loss_total: 7.925e-02, pde: 2.835e-02, , initial: 3.502e-04, , terminal: 5.168e-04, , data: 5.003e-02, 
epoch: 14, loss_total: 9.125e-02, pde: 3.080e-02, , initial: 1.270e-04, , terminal: 4.734e-03, , data: 5.558e-02, 
epoch: 15, loss_total: 8.059e-02, pde: 3.187e-02, , initial: 6.406e-04, , terminal: 1.962e-03, , data: 4.612e-02, 
epoch: 16, loss_total: 6.614e-02, pde: 2.487e-02, , initial: 9.631e-04, , terminal: 5.398e-04, , data: 3.977e-02, 
epoch: 17, loss_total: 7.990e-02, pde: 2.610e-02, , initial: 4.952e-05, , terminal: 3.535e-03, , data: 5.021e-02, 
epoch: 18, loss_total: 5.528e-02, pde: 2.002e-02, , initial: 1.022e-06, , terminal: 1.834e-04, , data: 3.507e-02, 
epoch: 19, loss_total: 7.083e-02, pde: 2.715e-02, , initial: 1.256e-04, , terminal: 1.977e-03, , data: 4.158e-02, 
epoch: 20, loss_total: 5.604e-02, pde: 2.252e-02, , initial: 1.213e-05, , terminal: 1.009e-03, , data: 3.250e-02, 
epoch: 21, loss_total: 5.901e-02, pde: 1.875e-02, , initial: 1.509e-04, , terminal: 5.819e-04, , data: 3.953e-02, 
epoch: 22, loss_total: 5.651e-02, pde: 1.989e-02, , initial: 8.602e-04, , terminal: 1.821e-03, , data: 3.394e-02, 
epoch: 23, loss_total: 5.293e-02, pde: 1.607e-02, , initial: 5.193e-04, , terminal: 2.286e-04, , data: 3.611e-02, 
epoch: 24, loss_total: 5.404e-02, pde: 1.746e-02, , initial: 1.642e-05, , terminal: 1.037e-03, , data: 3.553e-02, 
epoch: 25, loss_total: 4.923e-02, pde: 1.297e-02, , initial: 1.300e-04, , terminal: 5.067e-04, , data: 3.562e-02, 
epoch: 26, loss_total: 5.213e-02, pde: 1.427e-02, , initial: 3.879e-04, , terminal: 2.333e-04, , data: 3.723e-02, 
epoch: 27, loss_total: 4.736e-02, pde: 1.236e-02, , initial: 1.133e-04, , terminal: 3.279e-05, , data: 3.485e-02, 
epoch: 28, loss_total: 5.167e-02, pde: 1.212e-02, , initial: 2.343e-04, , terminal: 3.573e-05, , data: 3.927e-02, 
epoch: 29, loss_total: 4.609e-02, pde: 1.057e-02, , initial: 4.691e-04, , terminal: 1.239e-04, , data: 3.493e-02, 
epoch: 30, loss_total: 4.660e-02, pde: 1.188e-02, , initial: 2.072e-04, , terminal: 6.918e-06, , data: 3.451e-02, 
epoch: 31, loss_total: 4.533e-02, pde: 8.600e-03, , initial: 6.147e-05, , terminal: 1.358e-04, , data: 3.654e-02, 
epoch: 32, loss_total: 4.560e-02, pde: 1.010e-02, , initial: 7.302e-05, , terminal: 1.534e-06, , data: 3.543e-02, 
epoch: 33, loss_total: 4.529e-02, pde: 1.118e-02, , initial: 2.084e-05, , terminal: 4.614e-06, , data: 3.408e-02, 
epoch: 34, loss_total: 4.379e-02, pde: 8.949e-03, , initial: 2.091e-07, , terminal: 1.624e-04, , data: 3.468e-02, 
epoch: 35, loss_total: 4.475e-02, pde: 9.825e-03, , initial: 9.836e-05, , terminal: 5.220e-05, , data: 3.478e-02, 
epoch: 36, loss_total: 4.419e-02, pde: 7.729e-03, , initial: 3.313e-04, , terminal: 6.763e-04, , data: 3.546e-02, 
epoch: 37, loss_total: 4.326e-02, pde: 8.200e-03, , initial: 4.022e-05, , terminal: 1.910e-04, , data: 3.483e-02, 
epoch: 38, loss_total: 4.413e-02, pde: 8.577e-03, , initial: 6.021e-06, , terminal: 1.030e-03, , data: 3.452e-02, 
epoch: 39, loss_total: 4.404e-02, pde: 9.622e-03, , initial: 1.372e-04, , terminal: 1.716e-04, , data: 3.411e-02, 
epoch: 40, loss_total: 4.223e-02, pde: 9.095e-03, , initial: 5.285e-05, , terminal: 2.540e-04, , data: 3.283e-02, 
epoch: 41, loss_total: 4.436e-02, pde: 1.022e-02, , initial: 4.124e-06, , terminal: 1.159e-04, , data: 3.402e-02, 
epoch: 42, loss_total: 4.181e-02, pde: 8.198e-03, , initial: 2.292e-04, , terminal: 3.853e-05, , data: 3.335e-02, 
epoch: 43, loss_total: 4.308e-02, pde: 9.408e-03, , initial: 2.629e-04, , terminal: 2.442e-05, , data: 3.339e-02, 
epoch: 44, loss_total: 4.234e-02, pde: 8.543e-03, , initial: 5.766e-06, , terminal: 4.040e-04, , data: 3.339e-02, 
epoch: 45, loss_total: 4.161e-02, pde: 8.702e-03, , initial: 1.467e-05, , terminal: 1.899e-05, , data: 3.288e-02, 
epoch: 46, loss_total: 4.279e-02, pde: 8.132e-03, , initial: 1.224e-04, , terminal: 6.870e-04, , data: 3.385e-02, 
epoch: 47, loss_total: 4.115e-02, pde: 7.790e-03, , initial: 5.331e-05, , terminal: 7.949e-06, , data: 3.330e-02, 
epoch: 48, loss_total: 4.212e-02, pde: 7.943e-03, , initial: 8.051e-06, , terminal: 6.575e-04, , data: 3.351e-02, 
epoch: 49, loss_total: 4.107e-02, pde: 7.840e-03, , initial: 9.059e-05, , terminal: 4.266e-06, , data: 3.314e-02, 
epoch: 50, loss_total: 4.143e-02, pde: 7.850e-03, , initial: 1.333e-04, , terminal: 2.810e-04, , data: 3.316e-02, 
epoch: 51, loss_total: 4.102e-02, pde: 8.013e-03, , initial: 2.333e-05, , terminal: 5.157e-05, , data: 3.293e-02, 
epoch: 52, loss_total: 4.069e-02, pde: 8.017e-03, , initial: 2.671e-05, , terminal: 4.675e-05, , data: 3.260e-02, 
epoch: 53, loss_total: 4.113e-02, pde: 8.247e-03, , initial: 3.123e-05, , terminal: 8.629e-05, , data: 3.276e-02, 
epoch: 54, loss_total: 4.052e-02, pde: 7.679e-03, , initial: 7.192e-06, , terminal: 1.650e-05, , data: 3.282e-02, 
epoch: 55, loss_total: 4.076e-02, pde: 8.024e-03, , initial: 5.633e-05, , terminal: 6.856e-05, , data: 3.261e-02, 
epoch: 56, loss_total: 4.056e-02, pde: 7.863e-03, , initial: 1.110e-04, , terminal: 5.376e-05, , data: 3.254e-02, 
epoch: 57, loss_total: 4.037e-02, pde: 7.749e-03, , initial: 3.512e-05, , terminal: 5.419e-05, , data: 3.253e-02, 
epoch: 58, loss_total: 4.062e-02, pde: 7.824e-03, , initial: 2.737e-05, , terminal: 4.878e-05, , data: 3.272e-02, 
epoch: 59, loss_total: 4.030e-02, pde: 7.751e-03, , initial: 4.296e-05, , terminal: 3.058e-05, , data: 3.248e-02, 
epoch: 60, loss_total: 4.022e-02, pde: 7.827e-03, , initial: 1.860e-05, , terminal: 4.852e-05, , data: 3.232e-02, 
epoch: 61, loss_total: 4.037e-02, pde: 7.943e-03, , initial: 1.079e-05, , terminal: 2.888e-06, , data: 3.241e-02, 
epoch: 62, loss_total: 4.018e-02, pde: 7.693e-03, , initial: 7.014e-05, , terminal: 4.023e-05, , data: 3.238e-02, 
epoch: 63, loss_total: 4.018e-02, pde: 7.581e-03, , initial: 1.417e-04, , terminal: 3.497e-06, , data: 3.245e-02, 
epoch: 64, loss_total: 4.033e-02, pde: 7.889e-03, , initial: 3.393e-05, , terminal: 4.238e-06, , data: 3.240e-02, 
epoch: 65, loss_total: 4.011e-02, pde: 7.679e-03, , initial: 5.395e-06, , terminal: 3.155e-05, , data: 3.239e-02, 
