seed: in model
epoch: 0, loss_total: 1.028e-02, pde: 1.665e-03, , initial: 9.173e-06, , terminal: 7.215e-09, , data: 8.606e-03, 
epoch: 1, loss_total: 1.029e-02, pde: 1.658e-03, , initial: 1.078e-05, , terminal: 7.150e-09, , data: 8.618e-03, 
epoch: 2, loss_total: 1.032e-02, pde: 1.675e-03, , initial: 8.007e-06, , terminal: 2.030e-08, , data: 8.636e-03, 
epoch: 3, loss_total: 1.041e-02, pde: 1.671e-03, , initial: 1.205e-05, , terminal: 6.656e-08, , data: 8.726e-03, 
epoch: 4, loss_total: 1.070e-02, pde: 1.743e-03, , initial: 6.774e-06, , terminal: 1.496e-07, , data: 8.955e-03, 
epoch: 5, loss_total: 1.163e-02, pde: 1.838e-03, , initial: 1.533e-05, , terminal: 5.037e-07, , data: 9.772e-03, 
epoch: 6, loss_total: 1.418e-02, pde: 2.291e-03, , initial: 3.246e-06, , terminal: 1.430e-06, , data: 1.189e-02, 
epoch: 7, loss_total: 2.135e-02, pde: 3.330e-03, , initial: 3.001e-05, , terminal: 4.937e-06, , data: 1.798e-02, 
epoch: 8, loss_total: 2.937e-02, pde: 4.816e-03, , initial: 1.893e-06, , terminal: 1.140e-05, , data: 2.454e-02, 
epoch: 9, loss_total: 3.376e-02, pde: 6.742e-03, , initial: 1.504e-05, , terminal: 2.844e-05, , data: 2.698e-02, 
epoch: 10, loss_total: 3.435e-02, pde: 8.372e-03, , initial: 3.375e-04, , terminal: 4.178e-05, , data: 2.560e-02, 
epoch: 11, loss_total: 4.234e-02, pde: 1.339e-02, , initial: 3.382e-04, , terminal: 7.358e-05, , data: 2.854e-02, 
epoch: 12, loss_total: 3.912e-02, pde: 1.265e-02, , initial: 5.461e-04, , terminal: 1.440e-03, , data: 2.449e-02, 
epoch: 13, loss_total: 5.376e-02, pde: 2.191e-02, , initial: 5.758e-04, , terminal: 5.745e-04, , data: 3.071e-02, 
epoch: 14, loss_total: 6.892e-02, pde: 1.113e-02, , initial: 1.200e-03, , terminal: 1.216e-03, , data: 5.538e-02, 
epoch: 15, loss_total: 1.152e-01, pde: 2.214e-02, , initial: 1.418e-03, , terminal: 2.693e-03, , data: 8.895e-02, 
epoch: 16, loss_total: 2.399e-01, pde: 6.915e-02, , initial: 2.257e-03, , terminal: 2.666e-04, , data: 1.682e-01, 
epoch: 17, loss_total: 5.272e-01, pde: 1.414e-01, , initial: 1.277e-04, , terminal: 1.055e-02, , data: 3.752e-01, 
epoch: 18, loss_total: 1.527e+00, pde: 3.570e-01, , initial: 2.225e-03, , terminal: 3.112e-03, , data: 1.164e+00, 
epoch: 19, loss_total: 1.255e+00, pde: 2.447e-01, , initial: 9.362e-04, , terminal: 4.817e-03, , data: 1.005e+00, 
epoch: 20, loss_total: 1.125e+01, pde: 2.512e+00, , initial: 4.584e-02, , terminal: 1.182e-01, , data: 8.577e+00, 
epoch: 21, loss_total: 3.089e+00, pde: 4.263e-01, , initial: 2.390e-02, , terminal: 3.829e-02, , data: 2.600e+00, 
epoch: 22, loss_total: 1.452e+00, pde: 2.403e-01, , initial: 1.494e-02, , terminal: 1.419e-02, , data: 1.183e+00, 
epoch: 23, loss_total: 3.402e+00, pde: 1.642e+00, , initial: 3.955e-02, , terminal: 9.964e-02, , data: 1.621e+00, 
epoch: 24, loss_total: 4.171e+00, pde: 7.468e-01, , initial: 5.276e-02, , terminal: 3.293e-02, , data: 3.339e+00, 
epoch: 25, loss_total: 7.117e+00, pde: 1.038e+00, , initial: 9.513e-02, , terminal: 9.437e-02, , data: 5.890e+00, 
epoch: 26, loss_total: 1.454e+00, pde: 2.307e-01, , initial: 8.895e-02, , terminal: 1.152e-01, , data: 1.019e+00, 
epoch: 27, loss_total: 1.724e+00, pde: 5.552e-01, , initial: 7.652e-02, , terminal: 7.429e-02, , data: 1.018e+00, 
epoch: 28, loss_total: 2.447e+00, pde: 8.139e-01, , initial: 6.289e-02, , terminal: 3.799e-02, , data: 1.532e+00, 
epoch: 29, loss_total: 9.658e-01, pde: 4.551e-01, , initial: 5.509e-02, , terminal: 1.081e-01, , data: 3.474e-01, 
epoch: 30, loss_total: 1.280e+00, pde: 5.352e-01, , initial: 4.357e-02, , terminal: 1.642e-01, , data: 5.372e-01, 
epoch: 31, loss_total: 1.794e+00, pde: 1.010e+00, , initial: 3.111e-02, , terminal: 9.958e-02, , data: 6.524e-01, 
epoch: 32, loss_total: 8.630e-01, pde: 5.410e-01, , initial: 2.149e-02, , terminal: 6.157e-02, , data: 2.390e-01, 
epoch: 33, loss_total: 7.668e-01, pde: 5.450e-01, , initial: 1.924e-02, , terminal: 1.624e-02, , data: 1.863e-01, 
epoch: 34, loss_total: 1.288e+00, pde: 5.204e-01, , initial: 2.790e-02, , terminal: 1.769e-02, , data: 7.216e-01, 
epoch: 35, loss_total: 8.549e-01, pde: 3.851e-01, , initial: 3.994e-02, , terminal: 1.903e-01, , data: 2.396e-01, 
epoch: 36, loss_total: 5.701e-01, pde: 2.666e-01, , initial: 4.113e-02, , terminal: 1.140e-01, , data: 1.484e-01, 
epoch: 37, loss_total: 6.233e-01, pde: 3.983e-01, , initial: 2.079e-02, , terminal: 1.192e-02, , data: 1.923e-01, 
epoch: 38, loss_total: 4.466e-01, pde: 2.812e-01, , initial: 3.820e-03, , terminal: 9.219e-03, , data: 1.524e-01, 
epoch: 39, loss_total: 4.591e-01, pde: 2.744e-01, , initial: 4.598e-03, , terminal: 1.220e-02, , data: 1.679e-01, 
epoch: 40, loss_total: 3.749e-01, pde: 2.003e-01, , initial: 1.611e-02, , terminal: 2.428e-02, , data: 1.342e-01, 
epoch: 41, loss_total: 3.265e-01, pde: 1.562e-01, , initial: 1.397e-02, , terminal: 9.047e-03, , data: 1.473e-01, 
epoch: 42, loss_total: 2.108e-01, pde: 1.657e-01, , initial: 8.505e-04, , terminal: 1.407e-02, , data: 3.018e-02, 
epoch: 43, loss_total: 3.012e-01, pde: 2.035e-01, , initial: 2.013e-03, , terminal: 2.324e-02, , data: 7.246e-02, 
epoch: 44, loss_total: 2.821e-01, pde: 1.759e-01, , initial: 2.465e-04, , terminal: 1.247e-02, , data: 9.351e-02, 
epoch: 45, loss_total: 2.758e-01, pde: 1.976e-01, , initial: 1.292e-03, , terminal: 4.179e-03, , data: 7.272e-02, 
epoch: 46, loss_total: 2.495e-01, pde: 1.641e-01, , initial: 4.448e-03, , terminal: 4.025e-03, , data: 7.690e-02, 
epoch: 47, loss_total: 1.829e-01, pde: 1.026e-01, , initial: 3.221e-03, , terminal: 7.734e-03, , data: 6.934e-02, 
epoch: 48, loss_total: 1.243e-01, pde: 7.997e-02, , initial: 5.842e-04, , terminal: 1.047e-02, , data: 3.329e-02, 
epoch: 49, loss_total: 1.190e-01, pde: 7.507e-02, , initial: 7.719e-05, , terminal: 8.629e-03, , data: 3.526e-02, 
epoch: 50, loss_total: 1.655e-01, pde: 1.096e-01, , initial: 4.106e-04, , terminal: 6.529e-03, , data: 4.898e-02, 
epoch: 51, loss_total: 1.521e-01, pde: 1.096e-01, , initial: 5.781e-04, , terminal: 3.791e-03, , data: 3.820e-02, 
epoch: 52, loss_total: 1.097e-01, pde: 7.092e-02, , initial: 1.868e-04, , terminal: 1.495e-03, , data: 3.706e-02, 
epoch: 53, loss_total: 8.985e-02, pde: 5.526e-02, , initial: 1.454e-04, , terminal: 5.914e-04, , data: 3.386e-02, 
epoch: 54, loss_total: 1.046e-01, pde: 6.923e-02, , initial: 1.904e-03, , terminal: 9.533e-04, , data: 3.251e-02, 
epoch: 55, loss_total: 1.290e-01, pde: 7.224e-02, , initial: 3.724e-03, , terminal: 2.157e-03, , data: 5.092e-02, 
epoch: 56, loss_total: 8.537e-02, pde: 4.697e-02, , initial: 3.578e-03, , terminal: 3.749e-03, , data: 3.108e-02, 
epoch: 57, loss_total: 6.188e-02, pde: 3.886e-02, , initial: 2.767e-03, , terminal: 3.567e-03, , data: 1.668e-02, 
epoch: 58, loss_total: 8.489e-02, pde: 4.840e-02, , initial: 2.428e-03, , terminal: 8.843e-04, , data: 3.317e-02, 
epoch: 59, loss_total: 8.037e-02, pde: 4.442e-02, , initial: 2.105e-03, , terminal: 2.392e-04, , data: 3.361e-02, 
epoch: 60, loss_total: 6.486e-02, pde: 3.523e-02, , initial: 1.815e-03, , terminal: 2.165e-03, , data: 2.565e-02, 
epoch: 61, loss_total: 6.090e-02, pde: 3.226e-02, , initial: 1.637e-03, , terminal: 1.683e-03, , data: 2.532e-02, 
epoch: 62, loss_total: 5.254e-02, pde: 2.614e-02, , initial: 1.155e-03, , terminal: 2.338e-04, , data: 2.501e-02, 
epoch: 63, loss_total: 4.664e-02, pde: 1.793e-02, , initial: 4.878e-04, , terminal: 4.875e-03, , data: 2.335e-02, 
